row_order,subgroup,category,required_percent,minimum_bout_minutes,n,difference_hours,se_hours,df,lower_95,upper_95,p_value,mean_sedentary_hours,primary_n,primary_days,bmi_missing,policy,primary_days_md5
7,Age,>=65,80,60,2088,0.7117255882840141,0.01499674516062199,32,0.6811782180229693,0.7422729585450589,3.098324683884775e-31,10.806751033220314,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
7,Age,>=65,90,20,2088,0.13533888827493423,0.008303965818522153,32,0.11842426341623351,0.15225351313363497,4.7071915510796706e-17,10.230364333211233,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
7,Age,>=65,90,30,2088,0.5121088917103945,0.01286308805227156,32,0.48590763875685933,0.5383101446639297,7.816607025112375e-29,10.607134336646729,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
7,Age,>=65,90,45,2088,0.9376459993950231,0.018227250436838496,32,0.9005183052206291,0.9747736935694171,2.4273773559617985e-32,11.032671444331344,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
7,Age,>=65,90,60,2088,1.309020475581449,0.02127129504690469,32,1.265692265441831,1.352348685721067,8.29359846024248e-35,11.404045920517738,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
8,BMI,Underweight,70,20,187,-0.21096678445486144,0.017728756882005373,27,-0.24734318884461992,-0.17459038006510297,3.0064916603441668e-12,9.540495698733457,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
8,BMI,Underweight,70,30,187,-0.03561070862050899,0.0074132815104047695,27,-0.05082150585081656,-0.020399911390201423,5.162894677628258e-5,9.715851774567811,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
8,BMI,Underweight,70,45,187,0.23147864831994855,0.02565374997396451,27,0.17884150126121284,0.28411579537868425,1.2278119256740725e-9,9.982941131508266,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
8,BMI,Underweight,70,60,187,0.5295944069505502,0.09433568419062173,27,0.33603357133518574,0.7231552425659146,5.884848238531488e-6,10.281056890138869,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
8,BMI,Underweight,80,20,187,-0.17983758869345212,0.014331938838605743,27,-0.2092442981628324,-0.15043087922407183,8.872043689532618e-13,9.571624894494866,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
8,BMI,Underweight,80,30,187,0,0,27,0,0,NA,9.75146248318832,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
8,BMI,Underweight,80,45,187,0.2649748236682189,0.026685015899075893,27,0.2102216937137334,0.3197279536227044,1.6514217745113877e-10,10.016437306856538,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
8,BMI,Underweight,80,60,187,0.5446266404078558,0.09520861161637548,27,0.34927470566165725,0.7399785751540544,4.43414537907991e-6,10.296089123596175,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
8,BMI,Underweight,90,20,187,0.18907634921804847,0.0472555596894432,27,0.0921159497738933,0.28603674866220363,4.41230590590902e-4,9.940538832406366,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
8,BMI,Underweight,90,30,187,0.47406126458378384,0.06429889571708634,27,0.34213082817548257,0.6059917009920851,6.246885198987975e-8,10.225523747772106,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
8,BMI,Underweight,90,45,187,0.8293437759751285,0.1103256948214855,27,0.6029741485885136,1.0557134033617435,4.3668953740506855e-8,10.580806259163447,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
8,BMI,Underweight,90,60,187,1.159173304106397,0.15110112806512963,27,0.8491393984677684,1.4692072097450255,2.987970623559212e-8,10.910635787294718,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
9,BMI,Normal weight,70,20,2713,-0.24621879576098651,0.007937565050372382,32,-0.26238708667797356,-0.23005050484399944,1.88553444521885e-25,9.213013089957771,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
9,BMI,Normal weight,70,30,2713,-0.049253142205341015,0.0025049812277792094,32,-0.05435562199294611,-0.04415066241773592,1.9762655692725237e-19,9.409978743513427,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
9,BMI,Normal weight,70,45,2713,0.2091989336391994,0.00913128593313763,32,0.19059911285332315,0.22779875442507563,2.033934145581018e-21,9.668430819357928,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
9,BMI,Normal weight,70,60,2713,0.43907760977091714,0.014301569647337219,32,0.409946265692439,0.46820895384939526,2.5951152830568555e-25,9.898309495489679,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
9,BMI,Normal weight,80,20,2713,-0.195913313776604,0.005814746689432298,32,-0.20775756519208288,-0.18406906236112514,1.44483974523621e-26,9.263318571942143,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
9,BMI,Normal weight,80,30,2713,0,0,32,0,0,NA,9.459231885718753,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
9,BMI,Normal weight,80,45,2713,0.24850942583180516,0.00969524445349711,32,0.22876085913148028,0.26825799253213,6.70700049641063e-23,9.707741311550537,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
9,BMI,Normal weight,80,60,2713,0.4685249676977194,0.01539313293144551,32,0.4371701819693443,0.4998797534260945,3.3912345001971093e-25,9.92775685341648,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
9,BMI,Normal weight,90,20,2713,0.13937001216392766,0.009853441727782172,32,0.11929920816076704,0.15944081616708827,2.5640818141445664e-15,9.59860189788271,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
9,BMI,Normal weight,90,30,2713,0.4111962202332923,0.015374092538700647,32,0.37988021851577175,0.4425122219508128,1.8235203476530708e-23,9.870428105952048,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
9,BMI,Normal weight,90,45,2713,0.7260166157539775,0.023695963847307287,32,0.6777495168879721,0.7742837146199828,2.7642977170482546e-25,10.185248501472735,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
9,BMI,Normal weight,90,60,2713,0.9976840829939476,0.02773624869687531,32,0.9411871932007805,1.0541809727871148,1.876493424210011e-27,10.456915968712707,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
10,BMI,Overweight,70,20,2899,-0.26927543387698155,0.0063131547701239,32,-0.2821349093306711,-0.256415958423292,8.96115419940944e-30,9.266214040028556,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
