"","ID","Hour_1","Hour_2","Hour_3","Hour_4","Hour_5","Hour_6","Hour_7","Hour_8","Hour_9","Hour_10","Hour_11","Hour_12","Hour_13","Hour_14","Hour_15","Hour_16","Hour_17","Hour_18","Hour_19","Hour_20","Hour_21","Hour_22","Hour_23","Hour_24"
"13962",68748,0.767457142857143,0.978971428571429,0.946042857142857,0.966271428571429,0.920242857142857,0.884128571428571,0.878971428571429,0.931342857142857,0.5893,0.604371428571429,0.622628571428571,0.577385714285714,0.365457142857143,0.253571428571429,0.428971428571429,0.472214285714286,0.772642857142857,0.7853,0.742842857142857,0.729771428571429,0.526571428571429,0.682142857142857,0.594042857142857,0.832914285714286
"13963",68749,0.875785714285714,0.856342857142857,0.843642857142857,0.882142857142857,0.680171428571429,0.739285714285714,0.698814285714286,0.555142857142857,0.297628571428571,0.500771428571429,0.557928571428571,0.2218,0.176585714285714,0.348014285714286,0.340485714285714,0.404357142857143,0.3234,0.269442857142857,0.274585714285714,0.308357142857143,0.461128571428571,0.548014285714286,0.701585714285714,0.803028571428571
"13964",68752,0.870228571428571,0.970642857142857,0.904371428571429,0.890871428571429,0.705942857142857,0.678971428571429,0.621814285714286,0.411114285714286,0.411914285714286,0.428571428571429,0.514685714285714,0.560314285714286,0.501571428571429,0.548428571428571,0.505557142857143,0.538485714285714,0.528171428571429,0.577785714285714,0.4778,0.6119,0.711914285714286,0.744857142857143,0.882157142857143,0.854114285714286
"13965",68753,0.295628571428571,0.169842857142857,0.164285714285714,0.222614285714286,0.169442857142857,0.190085714285714,0.246828571428571,0.271028571428571,0.472214285714286,0.424614285714286,0.551214285714286,0.477385714285714,0.3238,0.352371428571429,0.490471428571429,0.441285714285714,0.4528,0.259514285714286,0.369828571428571,0.540071428571429,0.607542857142857,0.403571428571429,0.415471428571429,0.414285714285714
"13966",68754,0.761885714285714,0.7639,0.769042857142857,0.780571428571429,0.822228571428571,0.848814285714286,0.821414285714286,0.623814285714286,0.207142857142857,0.184128571428571,0.1242,0.232928571428571,0.2008,0.204771428571429,0.276214285714286,0.248814285714286,0.236885714285714,0.263914285714286,0.280971428571429,0.194057142857143,0.223828571428571,0.439285714285714,0.483357142857143,0.629428571428571
"13967",68758,0.986528571428571,0.941285714285714,0.926185714285714,0.944457142857143,0.899985714285714,0.931742857142857,0.926971428571429,0.8897,0.951985714285714,0.925414285714286,0.936914285714286,0.920228571428571,0.922228571428571,0.947228571428571,0.921828571428571,0.921814285714286,0.9381,0.963885714285714,0.929371428571429,0.961514285714286,0.955157142857143,0.982542857142857,0.975,0.987442857142857
"13968",68760,0.259914285714286,0.547228571428571,0.615871428571429,0.809914285714286,0.848014285714286,0.9,0.765485714285714,0.650785714285714,0.441271428571429,0.547214285714286,0.531357142857143,0.526585714285714,0.252385714285714,0.238871428571429,0.334128571428571,0.249614285714286,0.322628571428571,0.185714285714286,0.221014285714286,0.281342857142857,0.299214285714286,0.234914285714286,0.283742857142857,0.339414285714286
"13969",68763,0.4282,0.573414285714286,0.903957142857143,0.895214285714286,0.923028571428571,0.844057142857143,0.897628571428571,0.9115,0.918642857142857,0.976585714285714,0.892042857142857,0.458328571428571,0.147228571428571,0.294042857142857,0.316671428571429,0.218642857142857,0.2361,0.240485714285714,0.357928571428571,0.164685714285714,0.2615,0.357942857142857,0.256742857142857,0.325971428571429
"13970",68765,0.721428571428571,0.753571428571429,0.772614285714286,0.853571428571429,0.828171428571429,0.884514285714286,0.917842857142857,0.825,0.722614285714286,0.556357142857143,0.513485714285714,0.605142857142857,0.469442857142857,0.408314285714286,0.570657142857143,0.626971428571429,0.623414285714286,0.4881,0.579757142857143,0.4758,0.449614285714286,0.438485714285714,0.641657142857143,0.658442857142857
"13971",68766,0.899614285714286,0.881728571428571,0.791271428571429,0.816285714285714,0.856757142857143,0.7389,0.682942857142857,0.517057142857143,0.457514285714286,0.301614285714286,0.2143,0.227785714285714,0.167471428571429,0.217857142857143,0.260314285714286,0.275385714285714,0.231742857142857,0.211914285714286,0.219457142857143,0.264285714285714,0.338085714285714,0.423814285714286,0.700014285714286,0.770557142857143
