cutoff,sleep_mean,diff
75.80000000000001,9.18321772175684,2.2305278692069104
75.9,9.122496595805968,2.1698067432560384
76,9.122496595805968,2.1698067432560384
76.1,9.122496595805968,2.1698067432560384
76.2,9.122496595805968,2.1698067432560384
76.30000000000001,9.122496595805968,2.1698067432560384
76.4,9.116709291696106,2.164019439146176
76.5,9.116709291696106,2.164019439146176
76.6,9.116709291696106,2.164019439146176
76.7,9.053665240406772,2.1009753878568427
76.80000000000001,9.053665240406772,2.1009753878568427
76.9,9.053665240406772,2.1009753878568427
77,9.053665240406772,2.1009753878568427
77.1,9.053665240406772,2.1009753878568427
77.2,9.053665240406772,2.1009753878568427
77.30000000000001,9.048357534956493,2.095667682406563
77.4,9.048357534956493,2.095667682406563
77.5,9.048357534956493,2.095667682406563
77.6,8.984406112050765,2.0317162595008353
77.7,8.984406112050765,2.0317162595008353
77.80000000000001,8.984406112050765,2.0317162595008353
77.9,8.984406112050765,2.0317162595008353
78,8.984406112050765,2.0317162595008353
